buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5015.0,5.0,1000.0,86.79766334842301,2.416078695700823,5000,5000.0,413.8938047885895
6018.0,6.0,1000.0,105.70158191926808,9.096587490342218,6000,6000.0,523.8251395225525
7021.0,7.0,1000.0,107.70583485860985,9.181718549660772,7000,7000.0,632.7372136116028
8024.0,8.0,1000.0,107.13703638835383,9.207465875025415,8000,8000.0,741.3447306156158
9027.0,9.0,1000.0,163.47027743034934,9.272936110707295,9000,9000.0,849.1854395866394
10030.0,10.0,1000.0,117.75634399572868,9.269796936101097,10000,10000.0,957.0626683235168
11033.0,11.0,1000.0,156.08265364934783,7.291571535635123,11000,11000.0,1094.2073159217834
12036.0,12.0,1000.0,107.2980023538704,9.22285703208282,12000,12000.0,1202.6335878372192
13039.0,13.0,1000.0,106.46838531549639,9.204516783288959,13000,13000.0,1311.2759020328522
14042.0,14.0,1000.0,158.59876189368958,9.227672794316929,14000,14000.0,1419.6455886363983
15045.0,15.0,1000.0,156.42805885397925,9.249207117145515,15000,15000.0,1527.7629652023315
16048.0,16.0,1000.0,167.32025334689837,9.221945002494627,16000,16000.0,1636.1999607086182
17051.0,17.0,1000.0,158.83124820727826,9.229706867315663,17000,17000.0,1744.54576420784
18054.0,18.0,1000.0,106.4773719899491,9.266116578774252,18000,18000.0,1852.4658405780792
19057.0,19.0,1000.0,189.211777505332,9.210423207925441,19000,19000.0,1961.0384850502014
20060.0,20.0,1000.0,157.39024304417583,9.243506368589761,20000,20000.0,2069.2225408554077
21063.0,21.0,1000.0,163.9945591136977,7.446936676321682,21000,21000.0,2203.5059444904327
22066.0,22.0,1000.0,166.60734120084456,9.233884896589647,22000,22000.0,2311.802725791931
23069.0,23.0,1000.0,105.46458447483532,9.183200814979996,23000,23000.0,2420.6972200870514
24072.0,24.0,1000.0,130.53230970812143,9.089430013272748,24000,24000.0,2530.7151205539703
25075.0,25.0,1000.0,167.72533657777782,9.165523168057362,25000,25000.0,2639.819640636444
26078.0,26.0,1000.0,163.01989887661003,9.094759506256704,26000,26000.0,2749.7730712890625
27081.0,27.0,1000.0,161.78267900154594,9.161972599150872,27000,27000.0,2858.9198727607727
28084.0,28.0,1000.0,159.69708276942652,9.13533831925334,28000,28000.0,2968.3848943710327
29087.0,29.0,1000.0,158.21488139740666,9.107985414633774,29000,29000.0,3078.1786589622498
30090.0,30.0,1000.0,168.04380361326506,9.13998213042911,30000,30000.0,3187.588063955307
31093.0,31.0,1000.0,110.97868163070824,7.352770190911113,31000,31000.0,3323.5912272930145
32096.0,32.0,1000.0,157.97838238959864,9.102175605177022,32000,32000.0,3433.455071926117
33099.0,33.0,1000.0,106.00270425380515,9.109227451398155,33000,33000.0,3543.233866453171
34102.0,34.0,1000.0,100.31539089852168,9.072206743521896,34000,34000.0,3653.4606318473816
35105.0,35.0,1000.0,360.3566125564243,9.131000508283822,35000,35000.0,3762.977656364441
36108.0,36.0,1000.0,40.269857401558625,9.078503430212379,36000,36000.0,3873.1279706954956
37111.0,37.0,1000.0,112.86943825107373,9.119951185661668,37000,37000.0,3982.7776815891266
38114.0,38.0,1000.0,112.1656865729168,9.116548458700532,38000,38000.0,4092.4683179855347
39117.0,39.0,1000.0,103.13139486163352,9.07385113710987,39000,39000.0,4202.67510843277
40120.0,40.0,1000.0,465.8698474847081,9.093630635777794,40000,40000.0,4312.642188072205
41123.0,41.0,1000.0,37.049961006586024,7.324955554897006,41000,41000.0,4449.161788702011
42126.0,42.0,1000.0,55.169408765506,9.00779608405064,42000,42000.0,4560.176735639572
43129.0,43.0,1000.0,89.77413900156473,9.01024535218624,43000,43000.0,4671.161505699158
44132.0,44.0,1000.0,44.98257469569485,8.975931451076118,44000,44000.0,4782.570556879044
45135.0,45.0,1000.0,72.21462104909894,8.996727296903225,45000,45000.0,4893.7220866680145
46138.0,46.0,1000.0,110.91151780734954,8.977612896767095,46000,46000.0,5005.110272169113
47141.0,47.0,1000.0,119.4860694580873,9.010752582695929,47000,47000.0,5116.088794469833
48144.0,48.0,1000.0,83.93627430371598,9.015232041401067,48000,48000.0,5227.0121738910675
49147.0,49.0,1000.0,106.19081806017697,8.974122082519823,49000,49000.0,5338.443687438965
50150.0,50.0,1000.0,56.72785931537479,8.992426413022867,50000,50000.0,5449.648379564285
51153.0,51.0,1000.0,104.93119301170452,7.245497120791304,51000,51000.0,5587.665134906769
52156.0,52.0,1000.0,368.9769461191266,8.971498551867871,52000,52000.0,5699.129234075546
53159.0,53.0,1000.0,54.827764517625724,9.01090946328771,53000,53000.0,5810.105823993683
54162.0,54.0,1000.0,54.74703926394462,8.997935099968073,54000,54000.0,5921.242434501648
55165.0,55.0,1000.0,64.65923930827887,9.009048774640263,55000,55000.0,6032.241945743561
56168.0,56.0,1000.0,75.70892224831464,8.987778178331823,56000,56000.0,6143.504149913788
57171.0,57.0,1000.0,193.04674484971395,9.004717217401579,57000,57000.0,6254.557054758072
58174.0,58.0,1000.0,141.38717478253884,9.017623935134555,58000,58000.0,6365.451012372971
59177.0,59.0,1000.0,120.77641750271943,8.967992011308446,59000,59000.0,6476.958694934845
60180.0,60.0,1000.0,49.11515268015845,9.055829412526887,60000,60000.0,6587.384804010391
61183.0,61.0,1000.0,130.50281957831848,7.327739689192356,61000,61000.0,6723.852534770966
62186.0,62.0,1000.0,27.877231014184286,9.0683349487017,62000,62000.0,6834.12636256218
63189.0,63.0,1000.0,25.64205542282313,9.071942448688462,63000,63000.0,6944.356339454651
