buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5015.0,5.0,1000.0,723.0,3.2286542249586745,5000,5000.0,309.72657227516174
6018.0,6.0,1000.0,0.0,19.00812815027315,6000,6000.0,362.3356456756592
7021.0,7.0,1000.0,0.0,18.9868926420558,7000,7000.0,415.00355863571167
8024.0,8.0,1000.0,0.0,18.95622547422313,8000,8000.0,467.7566773891449
9027.0,9.0,1000.0,0.0,18.99059688123017,9000,9000.0,520.4143173694611
10030.0,10.0,1000.0,0.0,18.946257442411266,10000,10000.0,573.1951906681061
11033.0,11.0,1000.0,0.0,13.314371918300644,11000,11000.0,648.3020012378693
12036.0,12.0,1000.0,0.0,18.964989499813857,12000,12000.0,701.0307419300079
13039.0,13.0,1000.0,925.0,19.033963750850567,13000,13000.0,753.5684072971344
14042.0,14.0,1000.0,0.0,19.005570571239446,14000,14000.0,806.1845610141754
15045.0,15.0,1000.0,0.0,19.09381173670719,15000,15000.0,858.5575506687164
16048.0,16.0,1000.0,0.0,18.968521176009382,16000,16000.0,911.2764739990234
17051.0,17.0,1000.0,0.0,18.9996175256476,17000,17000.0,963.9091131687164
18054.0,18.0,1000.0,0.0,18.94920880024398,18000,18000.0,1016.6817660331726
19057.0,19.0,1000.0,0.0,18.96429073082256,19000,19000.0,1069.4124495983124
20060.0,20.0,1000.0,0.0,18.96216858609068,20000,20000.0,1122.1490342617035
21063.0,21.0,1000.0,0.0,14.576369044356218,21000,21000.0,1190.7532255649567
22066.0,22.0,1000.0,0.0,22.406279679891853,22000,22000.0,1235.3835718631744
23069.0,23.0,1000.0,0.0,19.71244244110236,23000,23000.0,1286.1129531860352
24072.0,24.0,1000.0,0.0,18.91653396624533,24000,24000.0,1338.9767611026764
25075.0,25.0,1000.0,0.0,18.997580570309697,25000,25000.0,1391.6150434017181
26078.0,26.0,1000.0,0.0,19.026648005632858,26000,26000.0,1444.1729090213776
27081.0,27.0,1000.0,0.0,18.96569921164073,27000,27000.0,1496.8996767997742
28084.0,28.0,1000.0,0.0,18.940169577282173,28000,28000.0,1549.6975152492523
29087.0,29.0,1000.0,0.0,18.967148728948555,29000,29000.0,1602.4202527999878
30090.0,30.0,1000.0,0.0,18.965250533126145,30000,30000.0,1655.1482679843903
31093.0,31.0,1000.0,0.0,13.39970321009914,31000,31000.0,1729.7767870426178
32096.0,32.0,1000.0,0.0,18.980753042410253,32000,32000.0,1782.4617364406586
33099.0,33.0,1000.0,0.0,18.988504950545206,33000,33000.0,1835.1251773834229
34102.0,34.0,1000.0,968.0,18.93893395076225,34000,34000.0,1887.9264605045319
35105.0,35.0,1000.0,0.0,19.001029020962484,35000,35000.0,1940.5551896095276
36108.0,36.0,1000.0,0.0,19.062820585201447,36000,36000.0,1993.0133242607117
37111.0,37.0,1000.0,0.0,18.99277544817675,37000,37000.0,2045.6649239063263
38114.0,38.0,1000.0,0.0,18.916559304707626,38000,38000.0,2098.5286610126495
39117.0,39.0,1000.0,0.0,18.9786327938643,39000,39000.0,2151.219496011734
40120.0,40.0,1000.0,0.0,18.96069925860224,40000,40000.0,2203.9601678848267
41123.0,41.0,1000.0,0.0,13.424035770254006,41000,41000.0,2278.453414916992
42126.0,42.0,1000.0,985.0,18.952312740705505,42000,42000.0,2331.2174243927
43129.0,43.0,1000.0,0.0,19.00035203823032,43000,43000.0,2383.8480286598206
44132.0,44.0,1000.0,0.0,19.015365087634397,44000,44000.0,2436.4370799064636
45135.0,45.0,1000.0,0.0,18.94189218036687,45000,45000.0,2489.2301166057587
46138.0,46.0,1000.0,0.0,19.04732347804331,46000,46000.0,2541.7309317588806
47141.0,47.0,1000.0,0.0,18.97143811396865,47000,47000.0,2594.4417490959167
48144.0,48.0,1000.0,0.0,18.950243533868658,48000,48000.0,2647.211520433426
49147.0,49.0,1000.0,0.0,18.943710581171693,49000,49000.0,2699.999489068985
50150.0,50.0,1000.0,0.0,18.942441128662576,50000,50000.0,2752.790996313095
51153.0,51.0,1000.0,0.0,13.426573154364217,51000,51000.0,2827.2701649665833
52156.0,52.0,1000.0,0.0,18.989948756435272,52000,52000.0,2879.92960190773
53159.0,53.0,1000.0,0.0,19.07062191069735,53000,53000.0,2932.366277217865
54162.0,54.0,1000.0,0.0,18.964007001922663,54000,54000.0,2985.0977494716644
55165.0,55.0,1000.0,0.0,18.990402989432404,55000,55000.0,3037.755926847458
56168.0,56.0,1000.0,0.0,19.076589954572853,56000,56000.0,3090.176197528839
57171.0,57.0,1000.0,0.0,18.98645568029597,57000,57000.0,3142.845323085785
58174.0,58.0,1000.0,0.0,19.002500043051544,58000,58000.0,3195.469978094101
59177.0,59.0,1000.0,0.0,18.98474936707944,59000,59000.0,3248.1438372135162
60180.0,60.0,1000.0,0.0,18.96846567382795,60000,60000.0,3300.8629145622253
61183.0,61.0,1000.0,0.0,13.542142163118015,61000,61000.0,3374.706476211548
62186.0,62.0,1000.0,285.0,18.987477724434157,62000,62000.0,3427.372766017914
63189.0,63.0,1000.0,0.0,19.02749293864203,63000,63000.0,3479.9282977581024
64192.0,64.0,1000.0,0.0,18.968740528612702,64000,64000.0,3532.6466114521027
65195.0,65.0,1000.0,341.0,19.011132423178257,65000,65000.0,3585.2473714351654
66198.0,66.0,1000.0,0.0,19.083220017296405,66000,66000.0,3637.649429798126
67201.0,67.0,1000.0,0.0,18.984856265836907,67000,67000.0,3690.3229925632477
68204.0,68.0,1000.0,0.0,18.974230198915908,68000,68000.0,3743.0260531902313
69207.0,69.0,1000.0,848.0,18.98083842224514,69000,69000.0,3795.710765361786
