buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5015.0,5.0,1000.0,2.7552876743463157,3.387592126801774,5000,5000.0,295.1949305534363
6018.0,6.0,1000.0,91.98960454113046,27.552150045412098,6000,6000.0,331.4897389411926
7021.0,7.0,1000.0,23.996245103228315,27.2070117753324,7000,7000.0,368.2449703216553
8024.0,8.0,1000.0,231.77567109566496,26.576366120100854,8000,8000.0,405.8723874092102
9027.0,9.0,1000.0,212.13563787368406,26.367204873633987,9000,9000.0,443.79828929901123
10030.0,10.0,1000.0,230.66992745335608,26.171677190581114,10000,10000.0,482.0075333118439
11033.0,11.0,1000.0,188.34908310076753,13.994734517440072,11000,11000.0,553.4629807472229
12036.0,12.0,1000.0,89.1740007686461,26.662527938718007,12000,12000.0,590.9688019752502
13039.0,13.0,1000.0,7.595114566345761,27.02013954806816,13000,13000.0,627.9782340526581
14042.0,14.0,1000.0,69.01570284393176,26.684178803689658,14000,14000.0,665.4536242485046
15045.0,15.0,1000.0,32.539307285432955,26.82985679242565,15000,15000.0,702.7255349159241
16048.0,16.0,1000.0,140.9529143896708,26.86981989870633,16000,16000.0,739.9420111179352
17051.0,17.0,1000.0,184.6150439009215,26.514360942496605,17000,17000.0,777.6574218273163
18054.0,18.0,1000.0,10.481537065384893,26.981926185914126,18000,18000.0,814.7192687988281
19057.0,19.0,1000.0,19.01744806677059,26.816953479858118,19000,19000.0,852.0091128349304
20060.0,20.0,1000.0,84.6532774428139,26.619012483494505,20000,20000.0,889.576247215271
21063.0,21.0,1000.0,17.69623235930567,14.470320117654978,21000,21000.0,958.6832194328308
22066.0,22.0,1000.0,10.842180188004326,26.65828832520307,22000,22000.0,996.1950058937073
23069.0,23.0,1000.0,9.575009105707924,26.842291699922445,23000,23000.0,1033.449649810791
24072.0,24.0,1000.0,6.338468306618683,27.020078973051675,24000,24000.0,1070.4591643810272
25075.0,25.0,1000.0,26.784519739688875,26.593196988257848,25000,25000.0,1108.0627670288086
26078.0,26.0,1000.0,15.867287915959128,26.576232582891354,26000,26000.0,1145.6903734207153
27081.0,27.0,1000.0,6.102836268001995,26.83529990666356,27000,27000.0,1182.9547235965729
28084.0,28.0,1000.0,16.80302734115804,26.50930608925316,28000,28000.0,1220.6773264408112
29087.0,29.0,1000.0,21.950255914880632,26.589915921413183,29000,29000.0,1258.2855694293976
30090.0,30.0,1000.0,7.487169584701165,26.821347137341096,30000,30000.0,1295.5693051815033
31093.0,31.0,1000.0,301.1131986196301,14.600857095219567,31000,31000.0,1364.058435678482
32096.0,32.0,1000.0,36.58696391341827,26.961461833729018,32000,32000.0,1401.148413181305
33099.0,33.0,1000.0,23.53100658836176,26.567215780420863,33000,33000.0,1438.7887902259827
34102.0,34.0,1000.0,63.84460309661474,26.85885316949502,34000,34000.0,1476.0204622745514
35105.0,35.0,1000.0,73.34675413215302,26.996236660101363,35000,35000.0,1513.0626628398895
36108.0,36.0,1000.0,70.72749547595191,26.57716939241175,36000,36000.0,1550.6889429092407
37111.0,37.0,1000.0,32.55649535016805,26.65129602835767,37000,37000.0,1588.2105712890625
38114.0,38.0,1000.0,24.686177465702432,26.957070839750678,38000,38000.0,1625.3065903186798
39117.0,39.0,1000.0,26.936073541317956,26.498292939306204,39000,39000.0,1663.0448710918427
40120.0,40.0,1000.0,32.2612704513584,26.622221822769735,40000,40000.0,1700.6074764728546
41123.0,41.0,1000.0,363.848199557085,14.66290216540161,41000,41000.0,1768.8068001270294
42126.0,42.0,1000.0,4.602127293803055,26.509216284332542,42000,42000.0,1806.5295310020447
43129.0,43.0,1000.0,261.70154179019147,27.011189227796283,43000,43000.0,1843.5512261390686
44132.0,44.0,1000.0,15.127891885104827,26.675480342626226,44000,44000.0,1881.0388367176056
45135.0,45.0,1000.0,13.779491298335087,26.747331212850114,45000,45000.0,1918.425745010376
46138.0,46.0,1000.0,90.36667578894838,27.034036678893642,46000,46000.0,1955.41615152359
47141.0,47.0,1000.0,24.936796704059564,26.49209694881735,47000,47000.0,1993.1632590293884
48144.0,48.0,1000.0,26.464389796906676,26.531128109917542,48000,48000.0,2030.854834318161
49147.0,49.0,1000.0,384.7971184975826,26.949561986024882,49000,49000.0,2067.9611892700195
50150.0,50.0,1000.0,9.206386840745036,26.595548619711494,50000,50000.0,2105.561466693878
51153.0,51.0,1000.0,191.3142637735897,14.79413687007549,51000,51000.0,2173.155813217163
52156.0,52.0,1000.0,11.084612855740332,26.60762139802119,52000,52000.0,2210.739030599594
53159.0,53.0,1000.0,24.85539430978267,26.434523582184298,53000,53000.0,2248.568349123001
54162.0,54.0,1000.0,26.61723021986438,26.983187437394406,54000,54000.0,2285.628463745117
55165.0,55.0,1000.0,60.14705121184524,26.78711881280686,55000,55000.0,2322.959840297699
56168.0,56.0,1000.0,16.077446541555435,26.69884486659992,56000,56000.0,2360.4146444797516
57171.0,57.0,1000.0,17.80428025945435,26.921672033794017,57000,57000.0,2397.559440612793
58174.0,58.0,1000.0,34.9234974826421,26.43931378929708,58000,58000.0,2435.381905555725
59177.0,59.0,1000.0,27.341217250336,26.614903057324344,59000,59000.0,2472.954840183258
60180.0,60.0,1000.0,43.9811144199276,26.92610733502787,60000,60000.0,2510.093518257141
61183.0,61.0,1000.0,31.646876668310853,14.988886603314873,61000,61000.0,2576.8096146583557
62186.0,62.0,1000.0,10.377139911665065,26.905935513764284,62000,62000.0,2613.9761357307434
63189.0,63.0,1000.0,26.432415060852644,26.33050535073803,63000,63000.0,2651.954898118973
